"","term","judge_char","defendant_char","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"257","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",-29.5588588871059,20.5777692081583,-1.43644622447155,0.150958075595748,-69.9034501219719,10.78573234776,"punishment_prison_days","insig","Pers.",""
"258","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",8.54973353379027,18.3095479379811,0.46695492224878,0.6405594839265,-27.3480040075555,44.447471075136,"punishment_prison_days","insig","Conv.",""
"259","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",197.184942695369,1596.91074546169,0.123479000473731,0.901734820105227,-2933.77431885652,3328.14420424726,"punishment_fine","insig","None",""
"260","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",735.622010642048,1717.48515513115,0.428313460785559,0.66845281104284,-2631.90781248433,4103.15183376842,"punishment_fine","insig","Pers.",""
"261","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",65.0691097150103,1561.57099018353,0.0416690052031274,0.966765316356251,-2996.7805130669,3126.91873249692,"punishment_fine","insig","Conv.",""
"262","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",-0.0905426699077304,0.0367807943692181,-2.46168337200204,0.0138642942017167,-0.162650255785542,-0.0184350840299189,"judgement_convicted_binary","**","None",""
"263","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",-0.104087924384127,0.0391263852467301,-2.66030004376204,0.00783609096399714,-0.180795821960827,-0.0273800268074263,"judgement_convicted_binary","***","Pers.",""
"264","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",-0.0746400281085127,0.0306673122023728,-2.43386272706147,0.0149797327118678,-0.134764038910489,-0.0145160173065363,"judgement_convicted_binary","**","Conv.",""
"265","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",57.8229770586216,25.9386030944555,2.22922479086707,0.0258523940185659,6.9693853625602,108.676568754683,"punishment_prison_days","**","None",""
"266","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",59.2869350864099,27.5182123448617,2.1544617195121,0.0312669096027664,5.33497278490192,113.238897387918,"punishment_prison_days","**","Pers.",""
"267","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",53.2385908717395,24.2791480759181,2.19277013778525,0.028385677355063,5.63684295808331,100.840338785396,"punishment_prison_days","**","Conv.",""
"268","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",-5798.17822025302,2172.91239711982,-2.66839023420293,0.00765805280738523,-10058.5374881841,-1537.81895232197,"punishment_fine","***","None",""
"269","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",-6412.03003265186,2298.17210270094,-2.7900565084382,0.00530224950596517,-10918.1319173761,-1905.92814792758,"punishment_fine","***","Pers.",""
"270","judge_is_married:defendant_is_married","judge_is_married","defendant_is_married",-6508.81898315086,2073.04434915689,-3.13973938174454,0.001707309539162,-10573.5397665013,-2444.09819980037,"punishment_fine","***","Conv.",""
